leaf_area_px,isolation,coverage,hue_mean,hue_std,sat_mean,sat_std,val_mean,val_std,lab_a_mean,lab_b_mean,lab_a_std,lab_b_std,hue_below_med_frac,hue_iqr,val_iqr,sat_iqr,dark_rel_30,dark_rel_50,dark_rel_70,desat_rel_40,lesion_n_k9_c25,lesion_dens_k9_c25,lesion_n_k9_c40,lesion_dens_k9_c40,lesion_n_k15_c25,lesion_dens_k15_c25,lesion_n_k15_c40,lesion_dens_k15_c40,lesion_n_k25_c25,lesion_dens_k25_c25,lesion_n_k25_c40,lesion_dens_k25_c40,lap_var,edge_density,solidity,perim_area_ratio,sample_id,image_name,annotated
132836,0.9106839247518236,0.6756388346354166,32.05463790893555,4.29939079284668,142.02359008789062,39.787837982177734,128.09812927246094,35.90122985839844,116.91133117675781,163.66162109375,4.203997611999512,12.511088371276855,0.014491553494534614,7.0,49.0,54.0,0.14837845162455962,0.045371736577433826,0.003846848745821916,0.17608178505826733,320,0.08749887078803939,174,0.03487006534373212,229,0.1330889216778584,268,0.11507422686621097,83,0.06615676473245205,191,0.13509139088801228,7750.1826171875,0.19764973350597728,0.8543481641578358,5.663202629156331,id3,20260328_100304_HDR.jpg,no
132929,0.9266444524997909,0.6761118570963541,32.60395431518555,4.549238681793213,154.72747802734375,42.79861068725586,118.25172424316406,35.8271598815918,116.4984130859375,163.80581665039062,4.431804180145264,12.338046073913574,0.01478985022079456,7.0,45.0,58.0,0.12375027270196871,0.030760782071632225,0.0005265969051147605,0.19784245725161553,293,0.07220395850416388,141,0.025758111473041998,204,0.128647623919536,217,0.08412009418561789,88,0.05454791655695898,162,0.12369761301145725,7193.232421875,0.18385754801435353,0.8557819112923668,6.2127756906571925,id3,20260328_100308_HDR.jpg,no
144630,0.9467916573927389,0.735626220703125,32.07060623168945,4.3986124992370605,134.43870544433594,40.46125411987305,131.91860961914062,37.971290588378906,117.0531997680664,162.44375610351562,4.365594387054443,12.184532165527344,0.01729240129986863,7.0,53.0,57.0,0.19587222567931964,0.06421212749775289,0.015072944755583212,0.18774804673995713,417,0.10375440779921179,250,0.04214893175689691,247,0.18433243448800388,309,0.12736638318467813,60,0.04128465740164558,195,0.1466293300145198,10530.9482421875,0.21761736845744314,0.8477833099355033,7.212196064330422,id3,20260328_100351_HDR.jpg,no
60766,0.5898351808351614,0.3090718587239583,31.031597137451172,6.265958786010742,137.83505249023438,59.998291015625,135.38092041015625,44.924137115478516,119.65434265136719,162.02105712890625,3.334069013595581,14.926047325134277,0.002353289668564658,8.0,59.0,100.0,0.2475561991903367,0.12385215416515814,0.043725109436197875,0.24915248658789454,70,0.034591712470789585,35,0.01574893855116348,79,0.10417009511898101,62,0.05649540861666063,43,0.07593061909620512,53,0.07989665273343646,5718.7392578125,0.1602376328868117,0.7064584949573313,8.797749623392336,id4,20260328_100551_HDR.jpg,no
73986,0.6055144982690466,0.376312255859375,33.02970886230469,8.563695907592773,139.17080688476562,56.1821403503418,126.21233367919922,46.18075942993164,118.73357391357422,161.41661071777344,3.936600923538208,16.41643714904785,0.00671748709215257,10.0,65.0,87.0,0.243978590544157,0.1386208201551645,0.0475360203281702,0.21779796177655233,131,0.06086286594761171,81,0.03623658529992161,104,0.13585002568053414,131,0.13947233260346553,36,0.07578460789879167,56,0.11623820722839456,13751.9599609375,0.2001730057037818,0.6553102754008773,8.608690590869703,id4,20260328_100554_HDR.jpg,no
80048,0.6196145212477746,0.4071451822916667,33.34720230102539,8.69490909576416,142.19464111328125,57.521324157714844,123.94023895263672,45.905757904052734,118.517578125,161.36932373046875,3.8828139305114746,16.1466121673584,0.006683489906056366,9.0,63.0,92.0,0.23703278033180092,0.1264866080351789,0.038689286428143115,0.25024985008994605,136,0.06301219268438937,90,0.03735258844693184,99,0.11887867279632221,115,0.11360683589846092,32,0.05776534079552269,49,0.10071457125724566,15009.791015625,0.19618229062562462,0.6518069917681877,10.430160846275676,id4,20260328_100557_HDR.jpg,no
87310,0.6106832854215191,0.4440816243489583,33.56808090209961,8.243890762329102,151.14486694335938,56.896484375,125.35713958740234,45.87617492675781,117.6634521484375,163.5122528076172,4.252279281616211,16.498260498046875,0.0025426640705532013,10.0,66.0,93.0,0.24816172259764058,0.13006528461802772,0.03992669797274081,0.2737487114878021,146,0.060817775741610354,104,0.0378307181307983,114,0.14932997365708395,142,0.1276142480815485,35,0.03516206620089337,52,0.0996449433054633,16288.0126953125,0.20054976520444392,0.6981477656131653,9.529411632032563,id4,20260328_100559_HDR.jpg,no
90972,0.640918698041426,0.46270751953125,32.509674072265625,5.974602222442627,155.76629638671875,56.91794967651367,136.2503662109375,51.89382553100586,116.92845153808594,166.49668884277344,5.042164325714111,16.9041805267334,0.006969177329288132,8.0,86.0,89.0,0.3196478037198259,0.21856175526535637,0.11403508771929824,0.278316405047707,202,0.09286373829310117,140,0.04780591830453326,123,0.16088466780987556,171,0.1467484500725498,39,0.05038913072154069,82,0.1311612364243943,16671.244140625,0.2138020489821044,0.7527390816109746,9.091296172239332,id4,20260328_100601_HDR.jpg,no
85499,0.6273130145127445,0.4348704020182292,32.09613037109375,6.136149883270264,152.4581756591797,57.53711700439453,132.34011840820312,51.18404769897461,117.58231353759766,164.76254272460938,4.783003807067871,15.785964012145996,0.007684300401174283,8.0,79.0,90.0,0.29558240447256695,0.19421279781050071,0.09652744476543586,0.2822489151919905,172,0.08005941589960117,118,0.04533386355395969,105,0.15634100983637236,150,0.15464508356822887,22,0.021181534286950725,76,0.13920630650650884,17264.865234375,0.2183534310342811,0.6435773798971813,9.787234389301476,id4,20260328_100603_HDR.jpg,no
67930,0.6646966153605292,0.3455098470052083,39.84428024291992,12.502935409545898,97.59037017822266,30.68014907836914,124.0373306274414,34.6011962890625,116.04692840576172,151.16445922851562,4.619890213012695,9.986983299255371,0.16986603856911525,11.0,50.0,39.0,0.21389665832474605,0.08220226703959958,0.019711467687325186,0.06561165906079788,142,0.06449286029736494,76,0.024407478286471367,103,0.10222287649050493,114,0.07035183276902694,66,0.10086854114529663,80,0.09818931252760195,10405.70703125,0.22324451641395554,0.5679858910978982,13.22608819621446,id5,20260328_100623_HDR.jpg,no
72483,0.7334257497875096,0.3686676025390625,39.764137268066406,11.873682022094727,98.49888610839844,31.238628387451172,124.1764144897461,34.62752914428711,115.95567321777344,151.4286651611328,4.363165855407715,9.88460636138916,0.19777051170619317,10.0,49.0,40.0,0.2094008250210394,0.08268145634148696,0.02159126967702772,0.06476001269263137,150,0.06925761902790999,93,0.031359077300884344,132,0.14457183063614917,125,0.08705489563069961,67,0.09741594580798256,96,0.12415324972752231,12342.9326171875,0.22580467144019978,0.5645143544660508,12.858070746624207,id5,20260328_100625_HDR.jpg,no
69696,0.6591323920218651,0.3544921875,39.15956497192383,10.91219711303711,107.31535339355469,33.13858413696289,119.80347442626953,34.44289016723633,115.55935668945312,153.10324096679688,4.277440071105957,10.275544166564941,0.1431646005509642,9.0,49.0,45.0,0.20830463728191,0.077063246097337,0.014261937557392104,0.0894742883379247,96,0.043259297520661155,47,0.016084136822773185,89,0.09504132231404959,87,0.052944214876033055,67,0.09039256198347108,82,0.0872073002754821,6720.91064453125,0.1858786730945822,0.6944046375310879,9.460734599254495,id5,20260328_100629_HDR.jpg,no
69964,0.6991436080382928,0.3558553059895833,36.94269943237305,9.235712051391602,110.0379638671875,34.589359283447266,118.37446594238281,36.421485900878906,116.45970916748047,154.003173828125,4.214836120605469,10.565793991088867,0.08438625578869133,8.0,53.0,48.0,0.2298467783431479,0.08767366073980905,0.0182379509462009,0.10466811503058716,83,0.03597564461723172,41,0.012949516894402836,76,0.07418100737522154,69,0.05391344119833057,70,0.09437710822708821,73,0.09061803213081013,5566.44677734375,0.16642844891658568,0.6124809994794378,12.685264035460806,id5,20260328_100632_HDR.jpg,no
77596,0.7260920013474567,0.3946736653645833,37.533531188964844,9.02340030670166,110.07941436767578,37.24843215942383,119.61143493652344,37.05527877807617,116.01768493652344,153.80250549316406,4.343776226043701,10.452508926391602,0.0992319191710913,8.0,55.0,51.0,0.22877467910717048,0.1093484200216506,0.030220629929377803,0.0954301768132378,94,0.03199907211711944,34,0.010812413010979948,113,0.08017165833290375,78,0.03635496675086344,74,0.09126759111294397,88,0.08167946801381515,4462.91943359375,0.16897778235991545,0.7564418859649122,7.459636460030135,id5,20260328_100637_HDR.jpg,no
75025,0.6764676711118325,0.3815968831380208,31.112789154052734,5.664435386657715,132.52149963378906,52.25297546386719,140.44973754882812,44.45372772216797,117.99250793457031,162.26263427734375,5.427703857421875,13.277002334594727,0.020473175608130622,7.0,71.0,82.0,0.29563478840386537,0.14967010996334554,0.0608863712095968,0.19310896367877375,147,0.07878707097634122,126,0.053622125958013994,90,0.08,139,0.12055981339553482,38,0.05599466844385205,69,0.08910363212262579,16680.501953125,0.23601466177940686,0.5675093646606131,13.60602183107972,id6,20260328_100646_HDR.jpg,no
68102,0.6432727547511996,0.3463846842447917,34.32632064819336,8.664365768432617,126.22518920898438,45.28255844116211,106.50763702392578,33.97098922729492,118.63701629638672,154.6748809814453,4.112930774688721,11.195441246032715,0.08165692637514317,9.0,44.0,69.0,0.11660450500719509,0.01825203371413468,0.0008810313940853426,0.1942967901089542,128,0.055270036122287154,72,0.02518281401427271,91,0.11335937270564742,113,0.08689906316995095,27,0.027238553933805174,69,0.082288332207571,15012.24609375,0.196073536753693,0.6001939094795293,13.749164928915578,id6,20260328_100747_HDR.jpg,no
42110,0.83657819453274,0.21418253580729166,31.645689010620117,6.478446006774902,88.84756469726562,22.367206573486328,117.13600158691406,26.405725479125977,120.9356918334961,149.65338134765625,2.5695817470550537,7.242852687835693,0.016718119211588698,6.0,41.0,26.0,0.12032771313227263,0.008620280218475421,0.0,0.03661838043220138,30,0.01918784136784612,14,0.007551650439325576,44,0.05715981952030397,25,0.022512467347423414,49,0.09126098313939682,45,0.07399667537402042,5638.9365234375,0.15884587983851817,0.4150582782899753,14.91751353057873,id6,20260328_100810_HDR.jpg,no
55010,0.5904324399746697,0.2797953287760417,33.612308502197266,12.051755905151367,124.08314514160156,44.4962158203125,122.624267578125,40.18516159057617,118.86835479736328,157.05421447753906,3.861595392227173,11.93024730682373,0.009998182148700236,7.0,66.0,64.0,0.2503544810034539,0.07427740410834394,0.020141792401381566,0.18609343755680785,70,0.04304671877840393,43,0.020232684966369752,71,0.08598436647882203,64,0.040483548445737136,42,0.05704417378658426,39,0.09463733866569715,10624.6865234375,0.1823123068532994,0.4330688377938496,12.980507603576044,id6,20260328_100827_HDR.jpg,no
101991,0.8841565962168628,0.5187530517578125,33.56904220581055,6.128662586212158,134.1393585205078,41.65299606323242,131.41647338867188,46.600738525390625,115.70864868164062,160.93338012695312,5.661625385284424,11.161162376403809,0.050984890823700134,6.0,73.0,55.0,0.2966242119402692,0.19088939220127266,0.10364640017256424,0.14399309743016542,251,0.10154817581943505,193,0.05390671725936602,135,0.0928317204459217,197,0.11533370591522782,63,0.057789412791324726,136,0.10898020413565902,12792.9716796875,0.22323538351423164,0.753453273468415,8.071175792070665,id6,20260328_100845.jpg,no
71190,0.7046352109748493,0.362091064453125,33.16604995727539,6.368403911590576,129.75794982910156,46.68037033081055,133.88815307617188,46.535099029541016,116.39048767089844,160.54769897460938,5.773322105407715,12.832938194274902,0.06826801517067003,7.0,76.0,69.0,0.29627756707402725,0.16534625649669898,0.0771456665261975,0.19049023739289225,166,0.08168282062087372,126,0.047970220536592216,96,0.12191319005478297,120,0.098244135412277,49,0.06652619749964883,68,0.10132041016996769,16786.447265625,0.26197499648827083,0.5421993784879408,15.762052329925536,id6,20260328_100902.jpg,no
78996,0.7641988565458397,0.40179443359375,32.93689727783203,8.503625869750977,118.64457702636719,45.46115493774414,114.2601547241211,40.383026123046875,119.37503051757812,154.900390625,4.098938941955566,12.291305541992188,0.020013671578307763,8.0,51.0,67.0,0.1915286849967087,0.06690212162641146,0.00949415160261279,0.16705909159957466,178,0.09333383968808548,136,0.04825560787887994,105,0.1362347460630918,124,0.1074611372727733,33,0.03731834523267001,67,0.0803331814269077,15619.1484375,0.2190490657754823,0.6133998281594382,11.707387721042021,id7,20260328_101004_HDR.jpg,no
96583,0.7946209665476445,0.4912465413411458,33.05837631225586,8.140886306762695,137.23324584960938,48.77043533325195,111.3018569946289,42.614776611328125,118.51573944091797,157.32196044921875,4.485065937042236,11.927655220031738,0.01644181688288829,8.0,53.0,73.0,0.20083244463311348,0.08321340194444157,0.01511653189484692,0.2442251742024994,262,0.08452833314351386,174,0.05313564498928383,131,0.1446631394758912,198,0.13841980472754004,40,0.053187413934129193,92,0.11332222026650653,17179.908203125,0.24258927554538584,0.6731242706527532,10.484890500525793,id7,20260328_101033_HDR.jpg,no
96081,0.6756846087849336,0.4886932373046875,32.3404541015625,8.696484565734863,133.26539611816406,50.26723098754883,117.08208465576172,47.69163513183594,119.17575073242188,157.6886444091797,4.246441841125488,12.389628410339355,0.007410414129744695,8.0,63.0,79.0,0.22191692426182075,0.08826927280107409,0.01676710275704874,0.22383197510433905,242,0.07622734984023896,123,0.03287850875823524,180,0.14609548193711555,180,0.11042765999521237,72,0.05709765718508342,139,0.15060209614804176,7122.47998046875,0.21444406282199394,0.7495830849450276,7.195733946171753,id7,20260328_101045_HDR.jpg,no
61148,0.48253657612727074,0.3110148111979167,31.22051429748535,7.5268330574035645,134.6756591796875,52.361419677734375,143.8466339111328,51.67107009887695,118.04513549804688,163.57005310058594,5.494765281677246,15.809805870056152,0.022437365081441746,7.0,78.0,86.0,0.29500556027997643,0.1808562831163734,0.0945738208935697,0.2607280696016223,131,0.07851442402040949,91,0.038660299600968145,72,0.1151959181003467,115,0.11228494799502846,29,0.06284751749852815,59,0.09576764571204291,9553.8896484375,0.2143487930921698,0.6553060366963911,9.640854225183867,id7,20260328_101059_HDR.jpg,no
84754,0.7501150564661734,0.4310811360677083,30.625764846801758,5.455410003662109,134.8394317626953,52.349430084228516,124.57678985595703,44.87351608276367,119.53812408447266,159.5982666015625,4.367708206176758,13.72490406036377,0.013356301767468203,6.0,62.0,79.0,0.23447860867923637,0.10997711022488614,0.03249404157915851,0.2716803926658329,190,0.10490360336975246,182,0.07886353446445006,83,0.0897774736295632,124,0.10314557425018288,35,0.06836255515963849,57,0.08353588031243363,21920.384765625,0.2489558014960946,0.6794931873531145,9.799139221968822,id7,20260328_101112_HDR.jpg,no
64060,0.7903178049743387,0.3258260091145833,35.32638168334961,9.199830055236816,113.86665344238281,39.663902282714844,127.84595489501953,39.19562911987305,116.89167785644531,156.4072723388672,4.654553413391113,12.398530006408691,0.03118950983453013,9.0,54.0,57.0,0.2339993755853887,0.10694661255073369,0.028051826412738057,0.1861067748985326,133,0.08034655010927255,100,0.04341242585076491,89,0.08890103028410865,117,0.10132688104901655,45,0.04778332812987824,72,0.0817358726194193,15351.501953125,0.23053387449266313,0.6157915448114262,13.295847166972322,id7,20260328_101121_HDR.jpg,no
86912,0.5561727289016305,0.4420572916666667,33.21613693237305,5.375129222869873,145.8429718017578,41.098365783691406,122.09083557128906,39.0690803527832,115.7959213256836,162.39913940429688,5.049459934234619,11.500982284545898,0.05308818114874816,6.0,58.0,52.0,0.24105992268041238,0.1330656296023564,0.047530835787923414,0.14521585051546393,163,0.056378865979381444,107,0.02812039764359352,131,0.0939571060382916,130,0.06512334315169367,77,0.06091218703976436,102,0.09546437776141384,4967.5126953125,0.17831829896907217,0.7860085927595436,7.401919456340828,id8,20260328_101154.jpg,yes
82619,0.5428175343617776,0.4202219645182292,33.47425079345703,5.120666980743408,148.55987548828125,42.49077224731445,121.54174041748047,39.614830017089844,115.47869110107422,162.75881958007812,5.142973899841309,11.771852493286133,0.11694646509882714,7.0,59.0,55.0,0.24493155327467048,0.13141045038066304,0.04462653868964766,0.15799029278979412,156,0.05663346203657754,94,0.02521211827787797,130,0.11554242970745228,125,0.07103692855154384,54,0.0453890751522047,95,0.1127585664314504,5313.2705078125,0.1901015504908072,0.8253675463427997,5.810605685199131,id8,20260328_101157.jpg,yes
54124,0.734691661350093,0.2752888997395833,34.499149322509766,11.762755393981934,100.771728515625,34.5364990234375,96.9758529663086,30.944873809814453,120.90956115722656,147.59242248535156,3.058323383331299,7.621218204498291,0.00727958022319119,7.0,33.0,49.0,0.07732244475648511,0.012120316310693963,0.0,0.12519399896533887,108,0.05993644224373661,69,0.030781169167097777,88,0.10390954105387629,91,0.09247284014485256,42,0.07510531372404108,54,0.10972951001404183,13865.3779296875,0.22391175818490872,0.7264934605867798,9.855953480929998,id9,20260328_101259_HDR.jpg,no
60357,0.7836739463502038,0.3069915771484375,33.22885513305664,10.421618461608887,107.66172790527344,34.978599548339844,96.40702819824219,30.50225067138672,120.96734619140625,149.1701202392578,3.0148844718933105,7.7998480796813965,0.008134930496876915,7.0,33.0,50.0,0.10065112580148118,0.016054475868581938,0.0,0.12742515366900276,135,0.07347946385671919,86,0.031479364448199876,95,0.1095316201931839,120,0.09818248090528026,38,0.04544626141126961,76,0.1386748844375963,13825.193359375,0.2242656195635966,0.6447169250090888,10.135110860641502,id9,20260328_101306_HDR.jpg,no
73212,0.8142085010787606,0.37237548828125,39.14235305786133,17.630231857299805,119.57611083984375,39.6480827331543,100.80110168457031,35.711029052734375,118.57877349853516,149.52520751953125,4.3791303634643555,10.524737358093262,0.09419220892749823,9.0,38.0,67.0,0.06686062394143037,0.013235535158170792,1.3658963011528165e-05,0.2552723597224499,71,0.02618423209309949,35,0.008755395290389554,90,0.060345298584931435,66,0.031620499371687705,83,0.10177293339889636,90,0.08643391793695022,3802.782958984375,0.13585204611265914,0.5091979564441085,15.692640169144866,id9,20260328_101326_HDR.jpg,no
67317,0.8632376702315919,0.3423919677734375,33.68280029296875,10.24935245513916,105.83463287353516,34.288597106933594,93.74725341796875,30.037315368652344,121.03082275390625,148.26019287109375,2.925396203994751,7.591063499450684,0.007709790988903249,7.0,32.0,50.0,0.08109392872528484,0.009403271090512056,0.0,0.1284816613931102,133,0.06363919960782566,76,0.028551480309580046,100,0.1130026590608613,106,0.09431495758872202,62,0.09606785804477323,81,0.08252001723190279,11719.8974609375,0.21832523731004055,0.6893951799994541,11.163060848365536,id9,20260328_101335_HDR.jpg,no
57581,0.8170994749538811,0.2928721110026042,35.056617736816406,9.827171325683594,99.27066040039062,31.035045623779297,91.96394348144531,27.809001922607422,120.53401184082031,146.81155395507812,2.9937171936035156,6.912674903869629,0.032962261857209844,7.0,29.0,43.0,0.07026623365346207,0.0032475990344037094,0.0,0.09721956895503725,99,0.05010333269654921,44,0.017488407634462758,112,0.14063666834546118,94,0.07929699032667026,40,0.07971379448081832,72,0.15027526441013528,12274.8134765625,0.1959153192893489,0.775146684612311,7.905708346176072,id9,20260328_101344_HDR.jpg,no
52870,0.653191831086841,0.2689107259114583,35.56684494018555,11.184945106506348,100.41887664794922,34.357276916503906,93.10005950927734,28.929794311523438,120.4505615234375,146.82901000976562,3.2372028827667236,7.2791619300842285,0.04556459239644411,9.0,29.0,49.0,0.0696425193871761,0.005277094760733876,0.0,0.13209759788159636,93,0.05889918668432003,49,0.029241535842632872,88,0.10943824475127671,86,0.09818422545867221,36,0.08519008889729525,60,0.11306979383393229,14511.21484375,0.1939852468318517,0.7272444588173835,9.190686289696377,id9,20260328_101354_HDR.jpg,no
64387,0.8445525853249036,0.3274892171223958,39.15492248535156,12.219808578491211,81.77963256835938,22.811458587646484,129.60694885253906,29.887134552001953,117.5614013671875,148.74990844726562,3.6481447219848633,7.917582988739014,0.08916396166928106,8.0,39.0,26.0,0.17140105922002888,0.06993647786043766,0.018839206672154316,0.06417444515197167,139,0.06939288986907295,88,0.03033220991815118,104,0.12226070480065852,128,0.07791945579076522,48,0.07998509015795113,107,0.11401369841738239,11281.138671875,0.22440865392082252,0.7416619293734777,11.430502586880024,id10,20260328_101426_HDR.jpg,no
68103,0.8431510919625613,0.3463897705078125,38.63731384277344,12.081352233886719,86.82510375976562,24.752124786376953,116.27583312988281,30.104087829589844,118.19800567626953,148.2246856689453,3.700021266937256,8.03215503692627,0.12369499141007004,9.0,38.0,29.0,0.16586640823458584,0.06497511122858024,0.009294744724901986,0.07782329706474017,154,0.07407896862105928,106,0.03904380130097059,118,0.11351922822783138,136,0.07745620604084989,62,0.09460669867700396,108,0.10371055606948298,11287.267578125,0.22759643481197597,0.7578378323087467,10.625610235662801,id10,20260328_101428_HDR.jpg,no
64825,0.8802482211721253,0.3297170003255208,38.45689010620117,13.467949867248535,100.06297302246094,37.272132873535156,121.35230255126953,38.892086029052734,117.95614624023438,152.25634765625,4.096533298492432,13.477788925170898,0.2317161588893174,12.0,57.0,48.0,0.19990744311608175,0.06586964905514847,0.00846895487851909,0.10644041650597763,168,0.0947473968376398,106,0.04930196683378326,106,0.09155418434246047,138,0.09374469726185886,34,0.05500964134207482,90,0.08637099884303895,17714.09765625,0.2622753567296568,0.5656765979076482,13.717628615887476,id10,20260328_101516_HDR.jpg,no
67997,0.8955693701762242,0.3458506266276042,38.12919616699219,12.834174156188965,82.3433837890625,23.308015823364258,124.5135498046875,29.616830825805664,118.46550750732422,148.39682006835938,3.480569362640381,7.901867389678955,0.06462049796314544,8.0,39.0,26.0,0.1707281203582511,0.0689736311896113,0.015427151197846965,0.06801770666352927,155,0.06544406370869303,89,0.029913084400782386,127,0.10722531876406312,123,0.06479697633719135,72,0.10590173095871877,114,0.10121034751533156,10353.2265625,0.21662720414135916,0.7412984352883775,11.448729454780086,id10,20260328_101521_HDR.jpg,no
72793,0.8212206678700361,0.3702443440755208,38.53786849975586,11.821871757507324,86.69432830810547,24.871753692626953,118.30199432373047,28.77727508544922,118.07299041748047,148.48855590820312,3.563648223876953,7.7988667488098145,0.11135686123665738,9.0,37.0,29.0,0.14501394364842773,0.05176321899083703,0.008819529350349622,0.07639470828238978,156,0.06322036459549682,92,0.02864286401164947,129,0.11821191598093224,138,0.07013036967840314,55,0.07938950173780446,106,0.1133762861813636,11009.0361328125,0.2098416056488948,0.674980648130714,11.255832452111774,id10,20260328_101523_HDR.jpg,no
64552,0.6258313458592675,0.3283284505208333,38.031463623046875,11.58047866821289,83.22445678710938,23.811317443847656,139.2789306640625,29.82124137878418,117.3033218383789,150.56141662597656,3.7390708923339844,8.090197563171387,0.06069525343908787,8.0,36.0,26.0,0.16069215516173008,0.06955632668236461,0.02740426322964432,0.06215144379724873,96,0.05002168794150452,69,0.023577890692774817,64,0.05896021811872599,88,0.0522679390259016,42,0.07897508985004338,68,0.0903922419134961,9264.3447265625,0.18182240674185154,0.7327331111906479,10.636325890986324,id10,20260328_101535_HDR.jpg,no
71593,0.7614575467182864,0.3641408284505208,36.436912536621094,11.022465705871582,106.50054931640625,35.61347198486328,145.55029296875,35.3210563659668,115.3261489868164,157.12205505371094,5.596923828125,10.611547470092773,0.06499238752391993,8.0,44.0,47.0,0.19735169639489894,0.09134971296076431,0.039109968851703376,0.1110304080007822,190,0.08984118559077005,118,0.04054865699160533,122,0.10538739820932214,143,0.10510804128895283,64,0.053873982093221404,116,0.10168591901442879,11745.080078125,0.2589079937982764,0.47186708244007014,16.628380611110675,id11,20260328_101831_HDR.jpg,yes
71025,0.7991021703176157,0.3612518310546875,37.25944519042969,12.497865676879883,108.2083740234375,37.258644104003906,145.49948120117188,37.587425231933594,114.79291534423828,156.92996215820312,6.464797019958496,11.163819313049316,0.13661386835621261,10.0,47.0,49.0,0.21721928898275256,0.11011615628299895,0.05336149243224217,0.12277367124252024,190,0.08998240056318198,141,0.04687082013375572,125,0.12422386483632523,160,0.09569869764167546,62,0.037733192537838786,115,0.10789158746920098,12805.8935546875,0.2564730728616684,0.6326063681562852,11.593582481088253,id11,20260328_101834_HDR.jpg,yes
81780,0.8513251858174928,0.41595458984375,36.61990737915039,10.539669036865234,124.9146728515625,40.48566436767578,129.12744140625,36.62393569946289,114.7580795288086,158.26217651367188,6.337015628814697,10.676263809204102,0.16397652237710933,10.0,50.0,56.0,0.2223648813890927,0.11088285644411837,0.0446441672780631,0.15562484715089264,167,0.07311078503301541,113,0.039594032770848615,109,0.08289312790413304,135,0.08530202983614575,55,0.04474199070677427,104,0.0896551724137931,6959.75732421875,0.22794081682562975,0.5803677441180177,11.01565715360972,id11,20260328_101837_HDR.jpg,yes
84299,0.8962639278727567,0.4287668863932292,36.37871170043945,10.999289512634277,123.5548095703125,39.7607421875,126.1824722290039,38.31814956665039,115.49154663085938,157.1745147705078,6.218959331512451,10.385719299316406,0.11205352376659272,11.0,52.0,56.0,0.231212707149551,0.12264676923806925,0.05015480610683401,0.14700055753923535,169,0.060748051578310536,107,0.034021755892715215,106,0.06408142445343361,138,0.08137700328592273,59,0.04276444560433695,102,0.09504264582023511,7195.31591796875,0.22077367465806239,0.6340514177534116,11.270788562946493,id11,20260328_101840_HDR.jpg,yes
87725,0.8758311535312794,0.4461924235026042,34.80885696411133,9.70872974395752,141.08497619628906,40.60311508178711,116.04393005371094,36.74763488769531,115.87678527832031,159.1481170654297,6.461362361907959,10.92396068572998,0.06839555428897122,10.0,52.0,57.0,0.2326816756910801,0.11358221715588487,0.03507552009119407,0.16809347392419494,152,0.05135366201196922,73,0.01821601595896267,131,0.1153377030493018,123,0.06545454545454546,88,0.08490168139070961,106,0.10960387574807637,3139.94384765625,0.18275292106013108,0.5823862045798107,11.16258492675052,id11,20260328_101842_HDR.jpg,yes
74933,0.7842281527995814,0.3811289469401042,34.34288024902344,11.2923002243042,122.85769653320312,38.9246940612793,121.27073669433594,30.388507843017578,117.7459716796875,157.36495971679688,4.649283409118652,11.40803050994873,0.03516474717414223,7.0,32.0,48.0,0.13469365966930458,0.05643708379485674,0.019644215499179267,0.17041890755741795,130,0.05087211242042892,76,0.02013798993767766,117,0.0912948901018243,123,0.08113915097487089,51,0.04622796364752512,83,0.06928856445090947,13412.369140625,0.210881721004097,0.5304426956067474,15.467407839346357,id11,20260328_101854_HDR.jpg,yes
73794,0.7978937352680405,0.375335693359375,32.05829620361328,8.845587730407715,150.37286376953125,60.77885055541992,127.00990295410156,50.014068603515625,119.89531707763672,164.6875,3.7675254344940186,20.310148239135742,0.005379841179499688,8.0,85.0,99.0,0.33428191993929046,0.20700869989430035,0.06930102718378188,0.27893866710030624,136,0.07259397783017589,81,0.035544895248936226,89,0.09668807762148685,91,0.0827167520394612,39,0.06683470200829336,69,0.09515678781472749,19853.9453125,0.2194622869067946,0.688941364342929,11.563142044857903,id12,20260328_101924_HDR.jpg,yes
